code,meigara,kana,kuramoto,ken,shi,address
3631,英保,えいほ,松乃井酒造場,新潟県,十日町市,新潟県十日町市上野50-1
1424,松乃井,まつのい,松乃井酒造場,新潟県,十日町市,新潟県十日町市上野50-1
146,根知男山,ねちおとこやま,渡辺酒造店,新潟県,糸魚川市,新潟県糸魚川市根小屋1197-1
1427,能鷹,のうたか,田中酒造,新潟県,上越市,新潟県上越市長浜129-1
1434,越後自慢,えちごじまん,小山酒造店,新潟県,上越市大潟区,新潟県上越市大潟区土底浜3627
1435,潟の井,かたのい,小山酒造店,新潟県,上越市大潟区,新潟県上越市大潟区土底浜3627
1428,かたふね,かたふね,竹田酒造店,新潟県,上越市大潟区,新潟県上越市大潟区上小船津浜171
2203,久比岐,くびき,頚城酒造,新潟県,上越市柿崎区,新潟県上越市柿崎区柿崎5765
2204,越路乃紅梅,こしじのこうばい,頚城酒造,新潟県,上越市柿崎区,新潟県上越市柿崎区柿崎5765
1259,越後杜氏の里,えちごとうじのさと,頚城酒造,新潟県,上越市柿崎区,新潟県上越市柿崎区柿崎5765
614,越後乃蔵元代々菊,えちごのくらもとよよぎく,代々菊醸造,新潟県,上越市柿崎区,新潟県上越市柿崎区角取597
2314,吟田川,ちびたがわ,代々菊醸造,新潟県,上越市柿崎区,新潟県上越市柿崎区角取597
2205,清正,きよまさ,加藤酒造,新潟県,上越市吉川区,新潟県上越市吉川区下深沢233
2316,よしかわ杜氏,よしかわとうじ,よしかわ杜氏の郷,新潟県,上越市吉川区,新潟県上越市吉川区杜氏の郷1
2315,天恵楽,てんけいらく,よしかわ杜氏の郷,新潟県,上越市吉川区,新潟県上越市吉川区杜氏の郷1
2317,有りがたし,ありがたし,よしかわ杜氏の郷,新潟県,上越市吉川区,新潟県上越市吉川区杜氏の郷1
580,祝鶴亀,いわいつるかめ,久須美酒造,新潟県,長岡市,新潟県長岡市小島谷1537-2
1670,亀の翁,かめのお,久須美酒造,新潟県,長岡市,新潟県長岡市小島谷1537-2
579,清泉,きよいずみ,久須美酒造,新潟県,長岡市,新潟県長岡市小島谷1537-2
581,夏子物語,なつこものがたり,久須美酒造,新潟県,長岡市,新潟県長岡市小島谷1537-2
572,天上大風,てんじょうたいふう,池浦酒造,新潟県,長岡市,新潟県長岡市両高1538
571,和樂互尊,わらくごそん,池浦酒造,新潟県,長岡市,新潟県長岡市両高1538
3320,香里音,かりね,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
3450,千年翠,せんねんのみどり,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
577,久保田,くぼた,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
3212,呼友,こゆう,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
576,越州,えっしゅう,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
2745,轍,わだち,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
1244,参拾弐 神童,さんじゅうに しんどう,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
575,朝日山,あさひやま,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
1172,得月,とくげつ,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
578,越乃かぎろひ,こしのかぎろひ,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
1171,洗心,せんしん,朝日酒造,新潟県,長岡市,新潟県長岡市朝日880-1
3644,湊屋藤助,みなとやとうすけ,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
590,魚沼,うおぬま,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
591,緑端渓,りょくたんけい,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
592,霊泉汲不盡,れいせんくめどもつきず,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
589,白瀧,しらたき,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
588,上善如水,じょうぜんみずのごとし,白瀧酒造,新潟県,南魚沼郡,新潟県南魚沼郡湯沢町大字湯沢2640番地
1075,牧之,ぼくし,青木酒造,新潟県,南魚沼市,新潟県南魚沼市塩沢1214
1077,巻機山,まきはたやま,青木酒造,新潟県,南魚沼市,新潟県南魚沼市塩沢1214
583,鶴齢,かくれい,青木酒造,新潟県,南魚沼市,新潟県南魚沼市塩沢1214
2856,雪男,ゆきおとこ,青木酒造,新潟県,南魚沼市,新潟県南魚沼市塩沢1214
1076,雪譜,せっぷ,青木酒造,新潟県,南魚沼市,新潟県南魚沼市塩沢1214
1443,巻機,まきはた,高千代酒造,新潟県,南魚沼市,新潟県南魚沼市長崎328-1
1442,高千代,たかちよ,高千代酒造,新潟県,南魚沼市,新潟県南魚沼市長崎328-1
3701,Takachiyo,たかちよ,高千代酒造,新潟県,南魚沼市,新潟県南魚沼市長崎328-1
2900,天地人,てんちじん,高千代酒造,新潟県,南魚沼市,新潟県南魚沼市長崎328-1
2899,たかちよ,たかちよ,高千代酒造,新潟県,南魚沼市,新潟県南魚沼市長崎328-1
3869,金城山,きんじょうさん,八海醸造,新潟県,南魚沼市,新潟県南魚沼市長森1051
593,八海山,はっかいさん,八海醸造,新潟県,南魚沼市,新潟県南魚沼市長森1051
3868, 坂戸山,さかどやま,八海醸造,新潟県,南魚沼市,新潟県南魚沼市長森1051
3121,不二正宗,ふじまさむね,苗場酒造,新潟県,中魚沼郡,新潟県中魚沼郡津南町下船渡戊555
595,越の龍神,こしのりゅうじん,苗場酒造,新潟県,中魚沼郡,新潟県中魚沼郡津南町下船渡戊555
594,苗場山,なえばさん,苗場酒造,新潟県,中魚沼郡,新潟県中魚沼郡津南町下船渡戊555
2319,良寛,りょうかん,苗場酒造,新潟県,中魚沼郡,新潟県中魚沼郡津南町下船渡戊555
596,龍ヶ窪,りゅうがくぼ,苗場酒造,新潟県,中魚沼郡,新潟県中魚沼郡津南町下船渡戊555
2924,雪美人,ゆきびじん,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
3632,朝日松,あさひまつ,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
3633,津南郷,つなんごう,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
2925,名水の恵,めいすいのめぐみ,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
2926,妻有郷,つまりごう,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
2201,津南,つなん,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
2202,ユキグニモノガタリ,ゆきぐにものがたり,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
2200,霧の塔,きりのとう,津南醸造,新潟県,中魚沼郡,新潟県中魚沼郡津南町秋成7141
143,天神囃子,てんじんばやし,魚沼酒造,新潟県,十日町市,新潟県十日町市中条丙1276
3048,越天翔,こしてんしょう,魚沼酒造,新潟県,十日町市,新潟県十日町市中条丙1276
3047,越乃八幡川,やはたがわ,魚沼酒造,新潟県,十日町市,新潟県十日町市中条丙1276
3046,縄文の響,じょうもんのひびき,魚沼酒造,新潟県,十日町市,新潟県十日町市中条丙1276
1687,明和義人,めいわぎじん,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
1688,白い酒,しろいさけ,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
1684,花柳界,かりゅうかい,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
3034,しゃんぽん しらほし,しゃんぽん しらほし,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
1685,大彦命,おおひこのみこと,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
1686,鳩摩羅什,くまらじゅう,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
3594,おむすび 黒,おむすび,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
552,今代司,いまよつかさ,今代司酒造,新潟県,新潟市中央区,新潟県新潟市中央区鏡が岡1-1
131,越の華,こしのはな,越の華酒造,新潟県,新潟市,新潟県新潟市沼垂西3-8-6
1169,越乃寒梅,こしのかんばい,石本酒造,新潟県,新潟市,新潟県新潟市北山847-1
130,日本海,にほんかい,伊藤酒造,新潟県,新潟市,新潟県新潟市
2487,もりひかり,もりひかり,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
1439,越の関,こしのせき,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2491,日本海,にほんかい,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2486,Fisherman Sokujo,,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2492,雪原の灯,せつげんのひ,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2191,Cowboy Yamahai,,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2488,越,こし,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2190,新雪物語,しんせつものがたり,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2490,千の風,せんのかぜ,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
2489,願人,ねがいびと,塩川酒造,新潟県,新潟市西区,新潟県新潟市西区内野町662
554,鶴の友,つるのとも,樋木酒造,新潟県,新潟市,新潟県新潟市内野町582
3025,朗,ほがらか,濱倉酒造,新潟県,新潟市,新潟県新潟市
3026,雪錦,ゆきにしき,濱倉酒造,新潟県,新潟市,新潟県新潟市
132,白露,しらつゆ,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1772,越後娘,えちごむすめ,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1773,越路吹雪,こしじふぶき,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1777,水の都 柳都,りゅうと,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1778,新潟小町,にいがたこまち,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
3498,ライフプレミアム,らいふぷれみあむ,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1779,越乃寒雪,こしのかんせつ,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1774,迎春花,げいしゅんか,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1776,越匠,えっしょう,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
1775,越乃冬雪花,こしのとうせつか,高野酒造,新潟県,新潟市西区,新潟県新潟市西区木山24-1
3595,おむすび 柳,おむすび,越後伝衛門,新潟県,新潟市北区,新潟県新潟市北区内島見101-1
560,伝衛門,でんえもん,越後伝衛門,新潟県,新潟市北区,新潟県新潟市北区内島見101-1
